#1_tweetid	#2_tweet	#3_country_label	#4_province_label
TRAIN_19083	بعد الاحتفالات بالذكرى الخمسين ، العودة إلى العلم! تم فحص خزف مويس بعدسة مكبرة. #سفداس #علم_الآثار #السودان URL  …	Sudan	sd_Khartoum
TRAIN_19084	مُقعد يسأل عن حكم صلاة الفريضة في السيارة  URL 	Egypt	eg_Faiyum
TRAIN_19085	مع معتز صبير في الواحه	Sudan	sd_Khartoum
TRAIN_19086	منا هنا تنبع الوطنية لبنان حاضنة الياسر ورفاقه منذ الازل  URL  …	Palestine	ps_West-Bank
TRAIN_19087	جمعية توريس الثقافية بالمنصورة قبلي، جمعية آمنت بأهمية الفعل الثقافي وراهنت على تقديم محتوى جاد ورصين ومغاير...  URL 	Tunisia	tn_Ariana
TRAIN_19088	ادعي صبراً وما للصبر في جوفي مكان ، واحترق شوقاً وهل يدان ظرفانا هذا الزمان	Saudi_Arabia	sa_Ha'il
TRAIN_19089	يَا الله ايْنَما ولْيتُ وجهِي ازْرع الطيبِين في طرِيقِي واجعَل حصَاد ايامِنا خير	Oman	om_Ad-Dhahirah
TRAIN_19090	ربما تحتاجها أو يحتاجها غيرك URL 	Tunisia	tn_Sfax
TRAIN_19091	طبقات الارز بالخلطة  URL 	Saudi_Arabia	sa_Makkah
TRAIN_19092	نبارك للأمة الاسلامية كافة وللشعب التركي بمناسبة فوز الرئيس #اردوغان في #الانتخابات_الرئاسية هذا ونسأل الله ان يعينه ويسدد خطاه في قضايا الأمة ولا عزاء للخونة. URL 	Morocco	ma_Meknes-Tafilalet
TRAIN_19093	 USER  حسب ما وصلني ان اخراجه اجراء احترازي فقط واللاعب جاهز	Iraq	iq_Ninawa
TRAIN_19094	مظاهرات في اسكندرية  URL 	Egypt	eg_Sohag
TRAIN_19095	والله النوم مبكريعوبفايده للجسم والدين	Yemen	ye_Aden
TRAIN_19096	التفاؤل بدياكيه سيستمر!	Oman	om_Ash-Sharqiyah
TRAIN_19097	وإنّي لأهوى النَّوْمَ في غير حِينِه لَعَلَّ لِقاءً في المَنَامِ يكونُ تُحَدِّثُني الأحلامُ أنِّي أراكم فيا لَيْتَ أحْلام المَنَامِ يَقِينُ	Lebanon	lb_South-Lebanon
TRAIN_19098	كل شي ولا جرح الشعور  URL  …	Jordan	jo_Zarqa
TRAIN_19099	 USER   USER  صباح الورد يا وردة	Oman	om_Muscat
TRAIN_19100	السلام عليكم ورحمة الله وبركاته و اَهْلاًوَسَهْلاً	Somalia	so_Banaadir
TRAIN_19101	"""\""إن تم ضعط الحياة البشرية على الأرض إلى ساعة واحدة فنحن الآن فى الثوانى الأخيرة منها.\"""""	Egypt	eg_Aswan
TRAIN_19102	رضا الناس قانون لا يشملني	Lebanon	lb_Akkar
TRAIN_19103	أفشل جامعه بالعالم العربي خاصة	Syria	sy_As-Suwayda
TRAIN_19104	سعادتك في يد الله فلا صديق ينزعها ولا قريب يمزقها او يتحكم بها فأنت لم تخلق لأجلهم ... تبتسم ولك حسنَة ... تمرض ولك أجر ... تصبر ولك من بعد الصبر يُسر ... تُحسن ولك ضِعف إحسانك ... فعلق قلبك بالله تطمئن في دنياك وآخرتك....	Algeria	dz_Khenchela
TRAIN_19105	اذا كنت في امر مروم فلا تقنع بما دون النجوم....	Djibouti	dj_Djibouti
TRAIN_19106	كم اعلانات في رصيد نجوى؟	Djibouti	dj_Djibouti
TRAIN_19107	الف مبروك يا رب	Jordan	jo_Zarqa
TRAIN_19108	اللهم اني استغفرك من كل ذنب اذنبته  URL 	Egypt	eg_Red-Sea
TRAIN_19109	كيف تجلسي بروحك؟!	Oman	om_Al-Batnah
TRAIN_19110	{تلك الدار الآخرة نجعلها للذين لا يريدون علوا في الأرض ولا فسادا والعاقبة للمتقين} [القصص:83]  URL  …	Syria	sy_Lattakia
TRAIN_19111	ليس كل من أغمض عينيه فهو نائم؛ فقد يكون ميتا أو يدعي الإنفصال عن العالم.	Palestine	ps_West-Bank
TRAIN_19112	رحم الله امرئ تغافل من أجل بقاء الود.	Lebanon	lb_South-Lebanon
TRAIN_19113	قَالَ رَبِّ إِنِّي ظَلَمْتُ نَفْسِي فَاغْفِرْ لِي فَغَفَرَ لَهُ إِنَّهُ هُوَ الْغَفُورُ الرَّحِيمُ	Egypt	eg_Port-Said
TRAIN_19114	سبحان الله والحمد لله ولا إله الا الله والله أكبر تساقط الذنوب الشيخ عبدالرازق بن عبدالمحسن البدر مراسل طبرق  URL  …	Libya	ly_Al-Butnan
TRAIN_19115	{ومن رحمته جعل لكم الليل والنهار لتسكنوا فيه ولتبتغوا من فضله ولعلكم تشكرون} [القصص:73]  URL  …	Saudi_Arabia	sa_Jizan
TRAIN_19116	قَد لا أكون الصّديق المِثالي، لكنّي عَلى يَقين بأنّي لَن أكون مَن يضرّك.	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_19117	بلا اجابات صبيانية	Algeria	dz_Biskra
TRAIN_19118	اذا رأيت نفسك مع عامة المجتمع فحان الوقت للتغير .	Iraq	iq_Arbil
TRAIN_19119	عالم مبالغ فيها والله	Lebanon	lb_South-Lebanon
TRAIN_19120	| أمسية شعرية تكريمية لعدد من شعراء القصيم بمناسبة فوزهم بعدد من الجوائز | الشاعر صالح العوض | الشاعر د. عبدالرحمن الخميس | الشاعر عبدالله المشيقح | الثلاثاء ١٤٤١/٣/١٥هـ | ٨:٠٠ م | نادي القصيم الأدبي ⁦⁩| الدعوة عامة URL 	Saudi_Arabia	sa_Al-Quassim
TRAIN_19121	البخل ، البرود ، اللامُبالاة ، والإنغلاق الذهني ، والتأخر الفكري .. URL  …	Libya	ly_Darnah
TRAIN_19122	"""هُـو يرسل الأشواق مادام فيه نبض هِـي تحبس الأنفاس كلما ذُكر إسمه أمامها وبين الأشواق والأنفاس إختناق يجر المسافات ويطويهـا.\"" URL """	Jordan	jo_Zarqa
TRAIN_19123	قال أعرابي للنبي صلى الله عليه وسلم علمني دعاء لعل الله أن ينفعني به، قال قل اللهم لك الحمد كله وإليك يرجع الأمر كله  URL 	Syria	sy_Lattakia
TRAIN_19124	القهوة لها طقوس جنونية كمراقبة ذوبانها في جزيئات الماء الخفية. URL 	Iraq	iq_Basra
TRAIN_19125	تجَاهل كلٌ شيہ يٲخُذ فرحتك، عِش حر .- ولاتجعل خوفك يقرر مصيرك ، .أُرقص وإن لم تزل جراحك مفتوحة أُرقص وأنت حر تماماً! #Feelfree  USER  #hargeisa URL 	Somalia	so_Woqooyi-Galbeed
TRAIN_19126	#محمد_بديع #البلتاجي لله دركم ..علمتم الجميع معنى الصبر والثبات والصمود ستبقى الفكرة السليمة مصدرا لقوة امثالكم فك الله أسركم ودمر ظالمكم	Jordan	jo_Zarqa
TRAIN_19127	عندما لا تسعفك الجموع في أن تنتقي قلبا يوازي حبك حينها نبوح وندمن الخيال ياصديقتي الغالية	Iraq	iq_Al-Anbar
TRAIN_19128	للسوالف الطيبة والضحك URL  …	Syria	sy_Damascus-City
TRAIN_19129	اخرجوهم انتم يا من تدعون ضرب امريكا التي تبعد عنكم كل البعد و تركتم هؤلاء قريبون كل القرب .	Algeria	dz_Constantine
TRAIN_19130	كنت أجلس في رجفة تحت سقف الوحشة وصور الألوان المضطهد أنتظر مطراً يبللني بالندى وتراباً بلا هفوات يختلط في الليل والهمس #جوتيار_تمر #كوردستان	Iraq	iq_Arbil
TRAIN_19131	ونعم بالله لا إله إلا الله ..	Libya	ly_Darnah
TRAIN_19132	لنجعل من منهاج الحسين ع تطبيقا عمليا في حياتنا ونبدأ باصلاح انفسنا وتنقيتها من كل اشكال الانحرافات النفسية وتطهيرها URL 	Iraq	iq_Al-Muthannia
TRAIN_19133	لم أنتظر منك أي شئ ، لم أطلب عطفاً ولا بكاءً ولا عراكاً ولا حتى ان تقاتل الدنيا معى ، كنت احتاج ان اشعر بقلبك معى ، لا أكثر	Egypt	eg_Luxor
TRAIN_19134	 USER  احسن الله عزائكم ورحم الله ساير واسكنه الفردوس الاعلى	Saudi_Arabia	sa_Ha'il
TRAIN_19135	لم يعد لي رغبة في شئ سوى أن أصلح الذى بيني وبين الله .	Morocco	ma_Tanger-Tetouan
TRAIN_19136	 USER  ربي يغمد روحه الجنة ويجمعكم فيها يا رب	Oman	om_Ad-Dakhiliyah
TRAIN_19137	مع ان صوتها لطيف	Egypt	eg_Alexandria
TRAIN_19138	مزبلة التاريخ في إنتظاركم بفارغ الصبر	Libya	ly_Misrata
TRAIN_19139	من الافضل تأسيس مجلس انتقالي والذي بدوره يقوم بتنظيم انتخابات رئاسية	Algeria	dz_Bouira
TRAIN_19140	نتائج طلاب العراق   URL   USER 	Iraq	iq_Kirkuk
TRAIN_19141	أسافر بحقيبتي الفارغة من مكان لي مكان دون ان تمتلأ .. ما خطبهاا ؟ هل أعجز عم ملأها ؟. ام الأماكن التي رحلت إليها...  URL 	Algeria	dz_Biskra
TRAIN_19142	لا تختبر أهميتك ، إن مجرد وصولك إلى هذه النقطة الحزينة من التفكير تعني فعلياً بأنك لم تعد مهماً ..	Egypt	eg_Luxor
TRAIN_19143	الصوره مرعبه وترعب كل اخواني وذيل للغرب ترعب كل من كان مشارك في تدمير هذا الوطن الغالي وتدل علي وجود دوله ذات هيبه ولها رجال يدفعون ارواحهم من اجلها حفظ الله القوات المسلحه العربيه الليبيه وقيادته	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_19144	"""\""أولمبياد\"" للحصول على جائزة رئيس الجمهورية #موريتانيا #عزيز #مسابقة #علوم #صحراء_ميديا  URL """	Mauritania	mr_Nouakchott
TRAIN_19145	لا تحبنيّ كثيراً ، أُريدكَ أن تحبنيّ للأبد فالكثير قد ينتَهي.	Iraq	iq_Wasit
TRAIN_19146	19 جريمة قتل خلال 42 يوم !!!!	Jordan	jo_Aqaba
TRAIN_19147	صباح الخير على من فشلوا مرارا في ترك تويتر، ومع ذلك مازالوا يحاولون .	Algeria	dz_Khenchela
TRAIN_19148	قال بن عثيمين: . ' عمر الإنسان ليس ما بقي في الدنيا، بل عمر الإنسان حقيقة ما يخلده بعد موته تفسير جزء عم [٣٢٠]	Saudi_Arabia	sa_Jizan
TRAIN_19149	رَبَّنَا آمَنَّا بِمَا أَنزَلَتْ وَاتَّبَعْنَا الرَّسُولَ فَاكْتُبْنَا مَعَ الشَّاهِدِينَ  URL 	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_19150	كــل يوم لدينا فرصة لنكون مختلفين، لــديــنـا فـرصــة للـتـغـيـيــر، لديـنـا فـرصـة لنكون أفضل. #صباح_الخيرᅠ	Lebanon	lb_Akkar
TRAIN_19151	هذا المستقبل رسمي	Libya	ly_Benghazi
TRAIN_19152	فرنسا تتحكم فينا بشكل دقيق قد لا يصدقه الطيبون..انها تهتم بتعليمنا الأولي و فرنسة مدرسينا..فرنسا تهتم بأطفالكم	Morocco	ma_Tanger-Tetouan
TRAIN_19153	اللهم صل على سيدنا محمد النبي الأميّ الحبيب،العليّ القدر العظيم الجاه وعلى آله وصحبه وسلّم  USER ,  USER ,  USER , #Al_Shabaab,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER  ……	Somalia	so_Banaadir
TRAIN_19154	عدم التمسك بالدين / لنحكم الشرع في هذه المسائل لترى ان الطلاق حالة يندر السماع بها	Kuwait	kw_Hawalli
TRAIN_19155	باييت يسدد على عارضة الحارس السويسري	Egypt	eg_South-Sinai
TRAIN_19156	ربي عوضني خيرًا مما فقدت ولا تُخيب آمالي فيما تمنيت	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_19157	كثيره هي الايام التي لانفكر فيها في الذين يفكرون فينا	Egypt	eg_Aswan
TRAIN_19158	إليك استعراض ذكرياتي خلال عام 2015. يمكنك استعراض عامك على  URL  …  URL 	Egypt	eg_Dakahlia
TRAIN_19159	لنا في الخيال .. حياة ولنا مع الحياة .. بقايا أمل !	Oman	om_Al-Batnah
TRAIN_19160	ولعلمك حالياً حتى النشر في مواقع التواصل يحتاج لتصريح وإرسال نموذج للمادة المنشورة ، كل شيء أصبح يتطلب تصريح من قِبل الجهات المعنية لذلك التنسيق والنشر الرسمي مهم في الوقت الحالي .	Oman	om_Ad-Dakhiliyah
TRAIN_19161	للذين احبهــم..! يفرحني فرحكـم ويحزننـي حزنكـم.. إعلمـوا أن نبرات اصواتكم وأحـرف كلماتكـم التـي تتفوهون بها قد...  URL 	Egypt	eg_Monufia
TRAIN_19162	إذا أردت الدنيا عليك بالعلم وإذا أردت الآخرة عليك بالعلم وإذا أردتهما معا عليك بالعلم	Algeria	dz_Béchar
TRAIN_19163	ثم تكتشف أنه لا علاقة للايام بالنضج نحن نكبر بمرور الاوغاد..!!!	Tunisia	tn_Bizerte
TRAIN_19164	لقد قوّمتنا الأخطاء أكثر من النصائح.	Libya	ly_Misrata
TRAIN_19165	شاب خلوق و غنّي عن التعريف في وسط الشباب . URL  …	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_19166	نسخة من جولي شيك	Egypt	eg_Kafr-el-Sheikh
TRAIN_19167	المنتخب المصری ضعیف وابوهم سیسی ضعیف وشکرا لجنوب افریقیا لتدلیلها ل سی سی	Somalia	so_Woqooyi-Galbeed
TRAIN_19168	واقعيا كونتي أفضل من زيدان لأنه يضع بصمته في أي فريق يدربه و يمكن أن يغير من فريق مفقود فيه الآمال إلى فريق شرس...هو من أعاد اليوفي و من أعاد اللقب لتشيلسي في زمن سيتي و غوارديولا و هو من أعاد الهيبة للإنتر، أما زيدان لعبه مكشوف و هو العرضيات التي لم تعد تأتي أكلها بعد رحيل CR7	Morocco	ma_Tanger-Tetouan
TRAIN_19169	أعجبني فيديو  USER  من  USER   URL   الخطبة التي بسببها تم سجن	Iraq	iq_Arbil
TRAIN_19170	انتِ هادية ولا نايمة	Libya	ly_Benghazi
TRAIN_19171	ما هي صفاتك الجيدة الثلاث و علتك الوحيدة؟  URL 	Iraq	iq_As-Sulaymaniyah
TRAIN_19172	اللهم إني أعوذ بك أن أشرك بك وأنا أعلم، وأستغفرك لما لا أعلم  URL 	Egypt	eg_Red-Sea
TRAIN_19173	قيل له قل فيقول هو مجرد عبد مأمو. منصبه يلزمه أن يقول:حقا أم باطلا.نشكر للمملة إهتمامها بالرعاية .	Morocco	ma_Meknes-Tafilalet
TRAIN_19174	فعلا الجرائم الالكترونيه سار لها تأثير اكثر من غيرها ويجب محاربتها والحد منها URL 	Saudi_Arabia	sa_Makkah
TRAIN_19175	استقالة وزير الدفاع الامريكي ماتييس اقوى رجالات حكومة ترامب من منصبه!!!	Syria	sy_Hims
TRAIN_19176	الخيار الثاني افضل لان مستقبلي	Iraq	iq_Babil
TRAIN_19177	الآن توقعو اعلان وفاة عبد العزيز بوتفليقة.. URL  …	Algeria	dz_Bouira
TRAIN_19178	يا رب فرج همي	Bahrain	bh_Capital
TRAIN_19179	الشيء الوحيد الذي يجعلُنا أقوى كُلمَا أنكسرنا هو : اليقين التّام بأنَّ الأمر كُله بيد الله وأنَّ الحيَاة ستمضي مَهما حَدث.	Egypt	eg_Monufia
TRAIN_19180	انا مشتاق والشوق اتعدى كل مراحل الكيف والكم	Sudan	sd_Khartoum
TRAIN_19181	تو جاء دور الشباب وستتأكد الجهات الحكومية بأهمية توظيف الشباب في مناصب عليا لتفادي الأخطار #فيروس_فديه	Oman	om_Ad-Dakhiliyah
TRAIN_19182	ومُر على خفقات القلوبِ إليَّ ولاتوقظي النائمين URL  …	Tunisia	tn_Ariana
TRAIN_19183	هذه اللَّيــلــة أشبه بعَنقـــــَـــــاء عقَّ سِربَــــــهُ ،، واختار معشر البطّ ! وبعد ذلك اتخذ عشيقةً من الــــبــَجــَــع .. !!	Jordan	jo_Zarqa
TRAIN_19184	عليه افضل الصلاة والسلام	Egypt	eg_Asyut
TRAIN_19185	ودَدتُ لو أنَني أينَما أميلُ بوَجهي أراكَ ! Yüzümü döndüğüm her yerde seni görmeyi diledim. :	Syria	sy_Hama
TRAIN_19186	#درعا_معارك_الجنوب: *قوات الجيش العربي السوري البطل تنجح بعبور الطريق شرق مخيم درعا باتجاه جنوب المعهد المهني قسم منها التف شرقا باتجاه سجن غرز والصوامع وهكذا اصبح المخيم وطريق السد ساقطين ناريا وتم قطع امداد...  URL  …	Syria	sy_Hims
TRAIN_19187	انت من الصحفيين القلائل الذين مازلنا نحترمهم ولم يبيعوا انفسهم واوطانهم بارك الله فيك	Algeria	dz_Batna
TRAIN_19188	"""في الخلوة مع الله ؛ لن تصاب بالاحراج لو دمعت عينك ؛ أو تلعثمت كلمـاتك .. \"" فالضعف بين يديـه قوّة وعزة \"" !! صباح الخير ⚘"""	Saudi_Arabia	sa_Najran
TRAIN_19189	أستغفر الله الذى لاإله إلا هو الحى القيوم وأتوب إليه  URL 	Egypt	eg_Sohag
TRAIN_19190	"""المهندسة التونسية \""أمل مخلوف\"" ثاني امراة في العالم تتوج بجائزة المعهد العالمي الشهير لعلوم الفضاء في هولندا | Tunivisions  URL /?fbclid=IwAR1FQO4-8ivqLtkd4oXnYcnM7L9mD3V3SJHMM-G8R4RINWZI00stu-48i24#.XVZbA8K8LEs.facebook …"""	Tunisia	tn_Sfax
TRAIN_19191	* التصفيات الأفريقية المؤهلة لنهائيات كأس العالم - قطر 2022 : منتخب مالاوي علي ملعبه و وسط جماهيره يحجز مقعدا في دور المجموعات بعد تغلبه علي منتخب بوتسوانا بهدف نظيف عن طريق اللاعب جيرالد جونيور من ركلة جزاء URL 	Tunisia	tn_Mahdia
TRAIN_19192	أعطني رأيك عني بسرية تامة و #صراحة  USER   URL 	Egypt	eg_Suez
TRAIN_19193	⠀ المشاكل بتقوي العلاقات الحقيقه و بتهد العلاقات المزيفه. ⠀	Egypt	eg_Port-Said
TRAIN_19194	"""\""(...) و إن أسوأ الناس مذهباً و أشنعهم رأياً من يعتقد أمراً ويكون عقله منكراً عليه، ونفسه مرتابة\"" اخوان الصفاء"""	Tunisia	tn_Ariana
TRAIN_19195	قمة القشعريرة: عندما تنصت الى كلام الله,وتشعر بانك انت المقصود .	Tunisia	tn_Ariana
TRAIN_19196	"""التعاسه : شَخص لا يصلي ۆيسأل نفسہ لماذا آنا تعيس !!\"""""	Saudi_Arabia	sa_Jizan
TRAIN_19197	الإعدام حرقا لإنسان حي... إعلان دخول داعش تاريخ الجنون	Tunisia	tn_Ariana
TRAIN_19198	#تحفيز: غير قناعاتك لتغير حياتك  URL 	Tunisia	tn_Sfax
TRAIN_19199	سلام الله عليك يامولاتي ياام البنين	Iraq	iq_Al-Muthannia
TRAIN_19200	#لقطات من فعاليات صيف البدائع مشاركة الاسر المنتجة التابعة لجمعية فتاة البدائع مساء يوم الأربعاء…  URL 	Saudi_Arabia	sa_Al-Quassim
TRAIN_19201	اختصاصي في الكيمياء و ما تعلمته منها تصنيع المواد الكيميائية يحتاج الى مختبر مؤمن على الأقل و ليس كراج مفتوح كما...  URL 	Syria	sy_Aleppo
TRAIN_19202	اللهم اسألك أن توفقني لما يرضيك عني من القيام لما لك علي من طاعتك  URL 	Saudi_Arabia	sa_Najran
TRAIN_19203	الجانب المشرق دائماً ما يكون هو محور الاهتمام.	Oman	om_Ad-Dakhiliyah
TRAIN_19204	كإنك ف الغياب أقرب..	Egypt	eg_Minya
TRAIN_19205	جمعه مباركه للجميع	Iraq	iq_Karbala
TRAIN_19206	عندما تكون على حق تستطيع أن تتحكم في أعصابك، أما إذا كنت مخطئاً فلن تجد غير الكلام الجارح لتفرض رأيك.	Saudi_Arabia	sa_Al-Madinah
TRAIN_19207	... داءٌ، يؤرّق من يبالي يُذوّقه البلايا وَ أشكالَ الوبالِ	Oman	om_Ad-Dhahirah
TRAIN_19208	كةى دل ئةوة ئةزانى	Iraq	iq_As-Sulaymaniyah
TRAIN_19209	ﺍﻟﻤَﺮﺽ ﻵ ﻳُﺆﻟﻢْ ﺍﻟﻤَﺮﻳﺾ ﻓَﻘﻂ ﺑَﻞ ﻳُﺆﻟﻢْ ﻣَﻦْ ﺃﺣﺒﻮُﻩ ﺃﻳَﻀﺎً ﻳﺂﺭﺏْ ؛ ﻓِﻲ ﻫَﺬﻩ ﺍﻟﺴَﺂﻋﮧ ﺃﺳَﺂﻟُﻚَ ﺍﻟﺘَﺨﻔِﻴﻒْ ﻭَﺁﻟﻌﺂﻓﻴﮧ ﻟﻜُﻞ ﻣَﺮﻳﺾْ ﻳَﺘﺄلم .. !	Jordan	jo_Aqaba
TRAIN_19210	امكانية نقلها ، القناة الاخبارية نزلتها من ضمن المباريات المنقولة	Iraq	iq_Babil
TRAIN_19211	 USER  الله اكبر اللهم جنبنا الفتن ما ظهر منها و ما بطن	Algeria	dz_Biskra
TRAIN_19212	أستغفر الله والحمدلله ولا إله إلا الله والله أكبر  URL 	Egypt	eg_Luxor
TRAIN_19213	قبيل يومين فقدت عائلة سورية طفلها في مدينة أضنة التركية بسبب غلق باب كهربائي على جسده.. حصلوا على إذن للسماح لهم بالذهاب إلى سوريا لدفنه وخلال عودتهم انفجر لغم بهم وفقدوا الطفل الآخر وأصيبت الأم وقُتل أربعة آخرون.. في الصورة الأب بعد الحادثة لا حول ولا قوة إلا بالله URL 	Tunisia	tn_Ariana
TRAIN_19214	يا رب اهدني لأقرب من هذا رشدا .. يا رحيم	Palestine	ps_Gaza-Strip
TRAIN_19215	من دق باب حصل جواب  URL  … URL 	Oman	om_Dhofar
TRAIN_19216	الرسول عليه صلاة والسلام تزوج السيدة خديجه وهي اكبر منه	Libya	ly_Benghazi
TRAIN_19217	افعل المعروف دون انتظار الرد .	Egypt	eg_Gharbia
TRAIN_19218	إذا رأيتَ نفسك مع المخبِّطين، لا مع التائبين، ولا مع المُحبّين، ولا مع المُسارعين، فأقلُّ الأقسام أن تُزاحمَ البَكَّائين. نسيم السّحر لابن الجوزي (١٢١)	Algeria	dz_Oran
TRAIN_19219	كانت له نظرة هرّ ماكر وابتسامة طفل في غابة الدهاء .	Iraq	iq_Dihok
TRAIN_19220	حدث صباح هذا اليوم ولازال المسلسل مستمر في خراب مدينة شبام التاريخية مانهاتن الصحراء URL 	Yemen	ye_Aden
TRAIN_19221	اللهم صل وسلم على سيدنا محمد	Oman	om_Al-Batnah
TRAIN_19222	لقد رد القائد اليوم فوق الميدان ايها المهرج	Algeria	dz_Biskra
TRAIN_19223	اخوتي الاعزاء سررنا بتجاوبكم ان كان ايجابا او سلبا ويسعدنا حوارنا ومناقشتنا بمايهم قضيتنا المشتركة واذا اخطانا فسامحونا المسامح كريم تصبحوا على خير	Iraq	iq_Dihok
TRAIN_19224	العيب في من أدخله هكذا ...	Algeria	dz_Oran
TRAIN_19225	الاعتراف سيد الادلة	Algeria	dz_Khenchela
TRAIN_19226	ولانكم لا تعرفوا ان الدعاء سلاح ذو حدين. قصة طويلة.	Egypt	eg_Ismailia
TRAIN_19227	العالم يعاني كثيرا ليس بسبب ظلم الاشرار ولكن بسبب ظلم الاخيار	Egypt	eg_Qena
TRAIN_19228	ونحن نحب الحياة إذا ما استطعنا إليها سبيلا.  URL 	Mauritania	mr_Nouakchott
TRAIN_19229	تخشى من ماذا إذا كان الله معك!.؟	Oman	om_Ad-Dakhiliyah
TRAIN_19230	الله يحييك وارحب نقدر لك محبتك ل نجران	Syria	sy_As-Suwayda
TRAIN_19231	اسرع عدوا بالدنيا	Saudi_Arabia	sa_Ha'il
TRAIN_19232	كتابة أسماء الله الحسنى بطريقة فنية ( القابض ) / arabic calligraphy / ha...   URL   USER 	Tunisia	tn_Bizerte
TRAIN_19233	صباحك قهوة اكسبرسية صباحك بن  URL 	Tunisia	tn_Sfax
TRAIN_19234	ماذا يحدث لو استخدمت عقلك بدل القوة: - القوة ليست كل شي! #o_ri #ليلة_سعيدة URL 	Libya	ly_Darnah
TRAIN_19235	طفلة مصابه بالسرطان تبتسم وتقول لكم الحياة حلوه إبتسموا وأفرحوا ابتعدوا عن القلق والاكتئاب سترون الحياة بشكل آخر. URL 	Saudi_Arabia	sa_Najran
TRAIN_19236	نحن الكارثة الكونية الأعظم . #wahesh	Libya	ly_Benghazi
TRAIN_19237	ألف سلامة وأحلام هنيئة	Egypt	eg_Red-Sea
TRAIN_19238	شكرًا لأنكم أصدقائي	Tunisia	tn_Sfax
TRAIN_19239	ربي هب لي من لدنك رحمه انك انت الوهاب وتب علي واغفر لي واجمعني مع الابرار  URL 	Egypt	eg_Red-Sea
TRAIN_19240	سلمت صديقتي الغالية	Saudi_Arabia	sa_Makkah
TRAIN_19241	إثنان يدمران الوطن مرشح يشتري وناخب يبيع وتذكر أن صوتك أمانة #إنتخابات_المجلس_البلدي_2016 URL 	Oman	om_Musandam
TRAIN_19242	#ماذا_يكمن_وراء_الصمت اشتياق لم تعرفه كلماتي #بوح #محاسيس	Morocco	ma_Souss-Massa-Draa
TRAIN_19243	"""\""سيرة\"" أولاد حارتنا\"": تفاحة التخييل المُحرَّمة  URL  …"""	Jordan	jo_Aqaba
TRAIN_19244	{ذلك أمر الله أنزله إليكم ومن يتق الله يكفر عنه سيئاته ويعظم له أجرا} [الطلاق:5]  URL  …	Syria	sy_As-Suwayda
TRAIN_19245	أهم شيء الشعر يكون كثيف	Oman	om_Dhofar
TRAIN_19246	 USER   USER  السلام عليكم هل يجوز قول.رضي الله عنه.حتى غير الصحابة والانبياء انا بحاجة لمساعدتكم  EMAIL 	Algeria	dz_El-Oued
TRAIN_19247	 USER  كهف مجلس الجن	Oman	om_Al-Batnah
TRAIN_19248	فلنتعلم بناء الوطن وحب لبنان من أبطال يؤمنون بالله ومكرسين لمريم العذراء مثل يوسف بك كرم... #بحبك…  URL 	Lebanon	lb_Akkar
TRAIN_19249	حكومة الوفاق تصدر قرار صرف 500 دولار. والحكومة الثني تبارك #الانفصام_في_الشخصيه	Libya	ly_Al-Butnan
TRAIN_19250	رسميا: هبوط نادي رايو فاليكانو و هويسكا و جيرونا الي درجة ثانية من الدوري الاسباني خبر محزن لجماهير الاندية نتمني لكم عودة :'(:-\	Tunisia	tn_Mahdia
TRAIN_19251	أذكار الأذان:اللهم رب هذه الدعوة التامة والصلاة القائم  URL 	Saudi_Arabia	sa_Makkah
TRAIN_19252	المقتول مخلوق من طين.. والقتلة مخلوقين من نجاسة عفنة	Iraq	iq_As-Sulaymaniyah
TRAIN_19253	بسم الله الرحمن الرحيم  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER ,  USER , #Al_Shabaab,  USER , USER ,  USER ,  USER ......	Somalia	so_Banaadir
TRAIN_19254	هذا السداسي ترامب وجونسون و ماكرون وبن سلمان و بن زايد والسيسي سيدمر العالم هذا دون أن ننسى نتنياهو .	Morocco	ma_Meknes-Tafilalet
TRAIN_19255	الأب هو الرجل الوحيد في العالم الذي يأخذ من نفسه ليعطيك ! قد لا يكون اعطاك كل ما تتمناه ،،لكن تأكد تماماً انه اعطاك كل مايملك .. URL 	Oman	om_Ad-Dakhiliyah
TRAIN_19256	حفل توزيع جوائز الموسم الرياضي 2018/17 في جمهورية جيبوتي URL  …	Djibouti	dj_Djibouti
TRAIN_19257	نعم التفاصيل موجودة على هذا الموقع   URL  …	Jordan	jo_Zarqa
TRAIN_19258	#تعرف_ايه_عن_مرسي إنه طهارة القائد في بيئة الفساد والتخلف	Palestine	ps_Gaza-Strip
TRAIN_19259	تعرف على القصة التي غيرت حياة الامام الشيخ محمد متولي الشعراوي   URL  …	Egypt	eg_Qena
TRAIN_19260	اعوذ بالله ان اكون عظيما في نفسي وصغيرآ عند الله	Egypt	eg_Beni-Suef
TRAIN_19261	{ولله ما في السماوات وما في الأرض وإلى الله ترجع الأمور} [آل عمران:109]  URL  …	Syria	sy_Lattakia
TRAIN_19262	والله يا صديقي الخلل ب #جذور نفسا	Syria	sy_Hims
